base_name,combined_filename,filename,foreground_pixels,foreground_ratio,image_path,image_sha256,mask_path,mask_sha256,old_split,relative_path,sample_id,source_dataset,split
002047__BEE24-35_002020_det08_tr0021,002047__BEE24-35_002020_det08_tr0021.jpg,002047__BEE24-35_002020_det08_tr0021.jpg,2486,0.369775,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002047__BEE24-35_002020_det08_tr0021.jpg,13fd3e7ef258b88715e5f7b888207cbc96935c8900dfd0161aea2f3f56e3ffde,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002047__BEE24-35_002020_det08_tr0021.png,df1dd2ef6f6927e790fe9c6987749f1a552985e80e1f91b4f89cc8d373bbdc46,train,002047\BEE24-35_002020_det08_tr0021.jpg,002047__BEE24-35_002020_det08_tr0021,refined_20260521,train
002059__BEE24-35_004810_det02_tr0022,002059__BEE24-35_004810_det02_tr0022.jpg,002059__BEE24-35_004810_det02_tr0022.jpg,2200,0.459866,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002059__BEE24-35_004810_det02_tr0022.jpg,14e385221c4eefe170d494942cc70504564185cbedfdcb7727322a43d67b471c,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002059__BEE24-35_004810_det02_tr0022.png,d7f32248a8a2bda87e3a0b8e6bdfd81a3e47d882dc4b77b1caf3b011c11dbc6e,train,002059\BEE24-35_004810_det02_tr0022.jpg,002059__BEE24-35_004810_det02_tr0022,refined_20260521,train
002064__BEE24-35_002360_det08_tr0010,002064__BEE24-35_002360_det08_tr0010.jpg,002064__BEE24-35_002360_det08_tr0010.jpg,2750,0.411184,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002064__BEE24-35_002360_det08_tr0010.jpg,c0c6f76e9d84a03d0f9b7d4941fd00cd666b4903c63e0be55e1e3c6faacf1126,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002064__BEE24-35_002360_det08_tr0010.png,9d85aec57cf8cd7a4d081d9cd731170aae1cc3dfa3192c1f7214a16da97049ab,train,002064\BEE24-35_002360_det08_tr0010.jpg,002064__BEE24-35_002360_det08_tr0010,refined_20260521,train
002077__BEE24-35_002715_det06_tr0014,002077__BEE24-35_002715_det06_tr0014.jpg,002077__BEE24-35_002715_det06_tr0014.jpg,2914,0.373590,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002077__BEE24-35_002715_det06_tr0014.jpg,41dd2f100ef4457c4df988cefaad60c288f2b8be920f9ba7bb63dbbcb4a942fc,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002077__BEE24-35_002715_det06_tr0014.png,757d509b03790a962ff58395ef61a3c4268af7c8abe9b5310d2d2351363068c6,train,002077\BEE24-35_002715_det06_tr0014.jpg,002077__BEE24-35_002715_det06_tr0014,refined_20260521,train
002077__BEE24-35_002726_det06_tr0019,002077__BEE24-35_002726_det06_tr0019.jpg,002077__BEE24-35_002726_det06_tr0019.jpg,1375,0.176282,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002077__BEE24-35_002726_det06_tr0019.jpg,5096f6f23933a1757f4db98df802a78407c981bf2c7ec4b21518c16608c8f591,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002077__BEE24-35_002726_det06_tr0019.png,22ed8164c85356b67c587e6fa3f0a40476e4462af01f85ae88dd8075a0d3c660,train,002077\BEE24-35_002726_det06_tr0019.jpg,002077__BEE24-35_002726_det06_tr0019,refined_20260521,train
002080__BEE24-35_002791_det05_tr0017,002080__BEE24-35_002791_det05_tr0017.jpg,002080__BEE24-35_002791_det05_tr0017.jpg,2577,0.354227,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002080__BEE24-35_002791_det05_tr0017.jpg,76aaee00b4e556d82cbafeaca1113ada4c39135b87208e04a9f17b4a59832923,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002080__BEE24-35_002791_det05_tr0017.png,f5d42087253eef5a89b076eb257066748575229571e97d53f13b38fedac5a6c7,train,002080\BEE24-35_002791_det05_tr0017.jpg,002080__BEE24-35_002791_det05_tr0017,refined_20260521,train
002086__BEE24-35_002861_det09_tr0001,002086__BEE24-35_002861_det09_tr0001.jpg,002086__BEE24-35_002861_det09_tr0001.jpg,2598,0.403541,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002086__BEE24-35_002861_det09_tr0001.jpg,38e4a55d0bb9c2096b70e55d927e5b2f0372fc5cba855988d5f96dd60406a22a,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002086__BEE24-35_002861_det09_tr0001.png,ce515c2d97ba096963da9047f1a6ff4dbfc7c0a3e702a9f2e6589f4c90547019,train,002086\BEE24-35_002861_det09_tr0001.jpg,002086__BEE24-35_002861_det09_tr0001,refined_20260521,train
002093__BEE24-35_003139_det07_tr0019,002093__BEE24-35_003139_det07_tr0019.jpg,002093__BEE24-35_003139_det07_tr0019.jpg,2754,0.333818,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002093__BEE24-35_003139_det07_tr0019.jpg,5d19ac13927796fbfe70fab48af744f079dcd70c3235eec37d161cc2ea007147,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002093__BEE24-35_003139_det07_tr0019.png,2e639638d41236d3324269ec64a717155f349a9e157ba4ddb8a694e86122362b,train,002093\BEE24-35_003139_det07_tr0019.jpg,002093__BEE24-35_003139_det07_tr0019,refined_20260521,train
002094__BEE24-35_003109_det08_tr0017,002094__BEE24-35_003109_det08_tr0017.jpg,002094__BEE24-35_003109_det08_tr0017.jpg,2925,0.337838,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002094__BEE24-35_003109_det08_tr0017.jpg,804cef2385f23a6a4f71c7f9a8453ca668c4c9800ed470e8bbb5b3274f65fb05,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002094__BEE24-35_003109_det08_tr0017.png,615e6e4ff83f935698636e18f534b47d11cccf0bbaf0f8c818b656e4c0b34126,train,002094\BEE24-35_003109_det08_tr0017.jpg,002094__BEE24-35_003109_det08_tr0017,refined_20260521,train
002097__BEE24-35_003153_det08_tr0009,002097__BEE24-35_003153_det08_tr0009.jpg,002097__BEE24-35_003153_det08_tr0009.jpg,2786,0.429541,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002097__BEE24-35_003153_det08_tr0009.jpg,a5a1c1e4f8dfc96da6147929da1943e9abf82c9aaf616f3010facc63b00403d5,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002097__BEE24-35_003153_det08_tr0009.png,7533f1d2971553cc04c78b1b6f30593e83b7285474b40e7f24654550194480bb,train,002097\BEE24-35_003153_det08_tr0009.jpg,002097__BEE24-35_003153_det08_tr0009,refined_20260521,train
002101__BEE24-35_003203_det09_tr0011,002101__BEE24-35_003203_det09_tr0011.jpg,002101__BEE24-35_003203_det09_tr0011.jpg,2747,0.268839,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002101__BEE24-35_003203_det09_tr0011.jpg,5da49c1c7570b14a0cbc3ba40c7c47c2070ddb555d8af3fe7dc6e812cbb21e4f,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002101__BEE24-35_003203_det09_tr0011.png,05e530a5738f120546a1d1b5a45ddaf2ce4f1bd1b419d8802402de6f423da342,train,002101\BEE24-35_003203_det09_tr0011.jpg,002101__BEE24-35_003203_det09_tr0011,refined_20260521,train
002122__BEE24-35_003543_det09_tr0008,002122__BEE24-35_003543_det09_tr0008.jpg,002122__BEE24-35_003543_det09_tr0008.jpg,2315,0.285380,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002122__BEE24-35_003543_det09_tr0008.jpg,e72ea3b64bb9c4ad010de65759a176a9dfdfd7f573e87c23ba94720c90c57a51,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002122__BEE24-35_003543_det09_tr0008.png,cc778674b807e60a8ed1561a3bbcbf5159d6bf311376f364423073dcb26e3325,train,002122\BEE24-35_003543_det09_tr0008.jpg,002122__BEE24-35_003543_det09_tr0008,refined_20260521,train
002122__BEE24-35_003551_det09_tr0015,002122__BEE24-35_003551_det09_tr0015.jpg,002122__BEE24-35_003551_det09_tr0015.jpg,939,0.115754,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002122__BEE24-35_003551_det09_tr0015.jpg,171abc563c76a29ca4c3f65c5d4a93f70e58b3dd60d3f9409795722c1b4c32b4,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002122__BEE24-35_003551_det09_tr0015.png,ab1709ecafc71d6cd9cca6d13655b08dff482047dc9ec516c938b78761cf4b78,train,002122\BEE24-35_003551_det09_tr0015.jpg,002122__BEE24-35_003551_det09_tr0015,refined_20260521,train
002123__BEE24-35_003619_det09_tr0019,002123__BEE24-35_003619_det09_tr0019.jpg,002123__BEE24-35_003619_det09_tr0019.jpg,755,0.109706,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002123__BEE24-35_003619_det09_tr0019.jpg,a79a2000a7347badb7b912bb75165834f986f8989382da0001188b22eb446f9d,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002123__BEE24-35_003619_det09_tr0019.png,5a0cb0f97bcdf890d8beb9baeb79b16a4700e718a57d45130e41c6cd18d16d2c,train,002123\BEE24-35_003619_det09_tr0019.jpg,002123__BEE24-35_003619_det09_tr0019,refined_20260521,train
002125__BEE24-35_003659_det09_tr0010,002125__BEE24-35_003659_det09_tr0010.jpg,002125__BEE24-35_003659_det09_tr0010.jpg,2816,0.378190,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002125__BEE24-35_003659_det09_tr0010.jpg,af7fdceb163f0e51432bf6b25f06d6475c70d9211d10c51efff75db1cea79d89,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002125__BEE24-35_003659_det09_tr0010.png,df625eb1f435e8867bde12e2237fd24ff0ddf6952ce35dd1740eb948d1b14010,train,002125\BEE24-35_003659_det09_tr0010.jpg,002125__BEE24-35_003659_det09_tr0010,refined_20260521,train
002127__BEE24-35_003694_det09_tr0013,002127__BEE24-35_003694_det09_tr0013.jpg,002127__BEE24-35_003694_det09_tr0013.jpg,2213,0.332782,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002127__BEE24-35_003694_det09_tr0013.jpg,37476ea4b3dd88d6cca51fa02eb58c7107ed20c37d40aef2c33f64887e4cf2fc,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002127__BEE24-35_003694_det09_tr0013.png,58c5d98176817c866cd7dd8b15138facc971e9b8a0160ec3c9ae193ddc41d70b,train,002127\BEE24-35_003694_det09_tr0013.jpg,002127__BEE24-35_003694_det09_tr0013,refined_20260521,train
002129__BEE24-35_003740_det09_tr0019,002129__BEE24-35_003740_det09_tr0019.jpg,002129__BEE24-35_003740_det09_tr0019.jpg,2938,0.428030,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002129__BEE24-35_003740_det09_tr0019.jpg,41add3792a9d01dd97286af99a41042df2f613cc1123a37cb9eec4cbc43e2671,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002129__BEE24-35_003740_det09_tr0019.png,e254d68f38c0a8a603d80fa73f09fff765a57855da6d40f5a4d8778361f02075,train,002129\BEE24-35_003740_det09_tr0019.jpg,002129__BEE24-35_003740_det09_tr0019,refined_20260521,train
002130__BEE24-35_003724_det10_tr0010,002130__BEE24-35_003724_det10_tr0010.jpg,002130__BEE24-35_003724_det10_tr0010.jpg,3628,0.442008,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002130__BEE24-35_003724_det10_tr0010.jpg,d0c0b837d3e37808e8281a17f8e73086a31838760c92df7c5fb5cb496466470f,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002130__BEE24-35_003724_det10_tr0010.png,4dcaa33f7dc5189478c996025ca788e878c6829171deaf8bcb11dafd2d686acb,train,002130\BEE24-35_003724_det10_tr0010.jpg,002130__BEE24-35_003724_det10_tr0010,refined_20260521,train
002131__BEE24-35_003723_det11_tr0007,002131__BEE24-35_003723_det11_tr0007.jpg,002131__BEE24-35_003723_det11_tr0007.jpg,2414,0.381720,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002131__BEE24-35_003723_det11_tr0007.jpg,db0b9a94598f8a7cdef2e44b1538c62f28489b46f8c5f08e9c95e6168ffd4a89,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002131__BEE24-35_003723_det11_tr0007.png,9cc6969fcf0d0fb088769314a3d29471269d66aa91f4095762cdca27ebf20ea8,train,002131\BEE24-35_003723_det11_tr0007.jpg,002131__BEE24-35_003723_det11_tr0007,refined_20260521,train
002137__BEE24-35_003897_det08_tr0018,002137__BEE24-35_003897_det08_tr0018.jpg,002137__BEE24-35_003897_det08_tr0018.jpg,3059,0.383911,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002137__BEE24-35_003897_det08_tr0018.jpg,e083deb1833b1a12ad03d8fc8b520de94aae5b15b1bc5930b28b43d8d950f580,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002137__BEE24-35_003897_det08_tr0018.png,7f484c348a5fcb3e9b563f82134d38de3d2923734dcd10992be12dc69b794dfa,train,002137\BEE24-35_003897_det08_tr0018.jpg,002137__BEE24-35_003897_det08_tr0018,refined_20260521,train
002142__BEE24-35_004072_det07_tr0014,002142__BEE24-35_004072_det07_tr0014.jpg,002142__BEE24-35_004072_det07_tr0014.jpg,2271,0.322128,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002142__BEE24-35_004072_det07_tr0014.jpg,5ceb0cd4a11b18a7da0380a78a821f5d6ae50daeae77a7f9007d10c063488c42,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002142__BEE24-35_004072_det07_tr0014.png,9326b8324526c21898ec76978b707caf31be32d78170c1b1264f0dd4f7932419,train,002142\BEE24-35_004072_det07_tr0014.jpg,002142__BEE24-35_004072_det07_tr0014,refined_20260521,train
002142__BEE24-35_004077_det07_tr0015,002142__BEE24-35_004077_det07_tr0015.jpg,002142__BEE24-35_004077_det07_tr0015.jpg,2370,0.302296,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002142__BEE24-35_004077_det07_tr0015.jpg,38a8d83d0eb7749257be3231b059b6815b6333798660f8793ff9d47b66710cb7,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002142__BEE24-35_004077_det07_tr0015.png,23511bf74dfa59b1fd042793018742925c1e7a0b4b988913cc83dccd090af3f3,train,002142\BEE24-35_004077_det07_tr0015.jpg,002142__BEE24-35_004077_det07_tr0015,refined_20260521,train
002145__BEE24-35_004049_det10_tr0003,002145__BEE24-35_004049_det10_tr0003.jpg,002145__BEE24-35_004049_det10_tr0003.jpg,2311,0.327523,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002145__BEE24-35_004049_det10_tr0003.jpg,8e5d4d3575c029877108ba3c15d7b5013f6a0871706bebd5537f3c98b02cc7bd,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002145__BEE24-35_004049_det10_tr0003.png,4fb44e39f86f2804449e15da9ae14f42328182f05b017a123f66575d23ba809f,train,002145\BEE24-35_004049_det10_tr0003.jpg,002145__BEE24-35_004049_det10_tr0003,refined_20260521,train
002150__BEE24-35_004084_det12_tr0004,002150__BEE24-35_004084_det12_tr0004.jpg,002150__BEE24-35_004084_det12_tr0004.jpg,2159,0.324174,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002150__BEE24-35_004084_det12_tr0004.jpg,f6af394d7d35366190b522650670441d0d7ac7e580887c5ca203f55c76485010,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002150__BEE24-35_004084_det12_tr0004.png,f5ffaeff2ce41c5afb2a1c0372bc4653ae828a6c62962465ce3996c4058f35a5,train,002150\BEE24-35_004084_det12_tr0004.jpg,002150__BEE24-35_004084_det12_tr0004,refined_20260521,train
002150__BEE24-35_004091_det11_tr0009,002150__BEE24-35_004091_det11_tr0009.jpg,002150__BEE24-35_004091_det11_tr0009.jpg,2480,0.372372,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002150__BEE24-35_004091_det11_tr0009.jpg,2371cf7bfdc98af467af974688e423e7da2a5468a9387afa98007180d83e84a0,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002150__BEE24-35_004091_det11_tr0009.png,2d4f0bef2b407ac2e5d5fc2d95d386623d4ba523fb036fd305b2c5579f1cbcdc,train,002150\BEE24-35_004091_det11_tr0009.jpg,002150__BEE24-35_004091_det11_tr0009,refined_20260521,train
002160__BEE24-35_004225_det08_tr0014,002160__BEE24-35_004225_det08_tr0014.jpg,002160__BEE24-35_004225_det08_tr0014.jpg,2862,0.467647,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002160__BEE24-35_004225_det08_tr0014.jpg,1ea46dc4fb9a07275ca5328277b8565cf03689bf4feb1abdbe29cbf9dac1f69b,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002160__BEE24-35_004225_det08_tr0014.png,1ce01868833e810f98ac0d18ec61524601bd8ab269980ada93761145167c5036,train,002160\BEE24-35_004225_det08_tr0014.jpg,002160__BEE24-35_004225_det08_tr0014,refined_20260521,train
002167__BEE24-35_004370_det09_tr0016,002167__BEE24-35_004370_det09_tr0016.jpg,002167__BEE24-35_004370_det09_tr0016.jpg,2216,0.356844,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002167__BEE24-35_004370_det09_tr0016.jpg,ebbff233006b7114c0325468ae691247704e9806b23cb87468f903ba3c9b6472,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002167__BEE24-35_004370_det09_tr0016.png,34e651dd997a8ed2d1a4f7d2afc812bdcd80cb47dac636bc302f1db668377ad0,train,002167\BEE24-35_004370_det09_tr0016.jpg,002167__BEE24-35_004370_det09_tr0016,refined_20260521,train
002172__BEE24-35_004441_det07_tr0010,002172__BEE24-35_004441_det07_tr0010.jpg,002172__BEE24-35_004441_det07_tr0010.jpg,3795,0.469040,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002172__BEE24-35_004441_det07_tr0010.jpg,e3ea2e6e19cb2d8c4375630b4af8df4053be4b08e5562948a60ab3019a3c9acb,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002172__BEE24-35_004441_det07_tr0010.png,0316cd5b24c8b601ff638287c4b2bba6c569b806338a0c45c9bc7ddf52df9dc4,train,002172\BEE24-35_004441_det07_tr0010.jpg,002172__BEE24-35_004441_det07_tr0010,refined_20260521,train
002178__BEE24-35_004557_det10_tr0002,002178__BEE24-35_004557_det10_tr0002.jpg,002178__BEE24-35_004557_det10_tr0002.jpg,2190,0.347619,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002178__BEE24-35_004557_det10_tr0002.jpg,79d7a5f490b5ee3a3f6c8380bdc5b55723ab6098d4b3f70af9f472d701ecca9d,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002178__BEE24-35_004557_det10_tr0002.png,ccad4edeed6495be6fc740c7b311acc3dfd0f139aa842f1fd389ee6fb09ad6b3,train,002178\BEE24-35_004557_det10_tr0002.jpg,002178__BEE24-35_004557_det10_tr0002,refined_20260521,train
002183__BEE24-35_004686_det09_tr0005,002183__BEE24-35_004686_det09_tr0005.jpg,002183__BEE24-35_004686_det09_tr0005.jpg,2412,0.360646,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002183__BEE24-35_004686_det09_tr0005.jpg,c07e49e79acf6c6d674f79aeb36befe4ed7e77ad2bd76f680dcabf38ad005085,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002183__BEE24-35_004686_det09_tr0005.png,81fe9570bbfab5ba6d4fb6ec43e2431e6e3892914f00eb5fd292d07711fa88da,train,002183\BEE24-35_004686_det09_tr0005.jpg,002183__BEE24-35_004686_det09_tr0005,refined_20260521,train
002183__BEE24-35_004687_det09_tr0006,002183__BEE24-35_004687_det09_tr0006.jpg,002183__BEE24-35_004687_det09_tr0006.jpg,2484,0.371411,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002183__BEE24-35_004687_det09_tr0006.jpg,98412d91837825e8cca63b8aa2e692921289e5c863b89c49ac3aa700c0139029,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002183__BEE24-35_004687_det09_tr0006.png,2a6995b0839f1ccf9b4fda26a2e2e87fab0a15cf90c073c43e149d15487d50cb,train,002183\BEE24-35_004687_det09_tr0006.jpg,002183__BEE24-35_004687_det09_tr0006,refined_20260521,train
002249__BEE24-16_000005_det16_tr0001,002249__BEE24-16_000005_det16_tr0001.jpg,002249__BEE24-16_000005_det16_tr0001.jpg,2276,0.450782,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002249__BEE24-16_000005_det16_tr0001.jpg,6e11b491a308a640f7cae756a3144b0b48784c1bed437d4e025927234a2d2926,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002249__BEE24-16_000005_det16_tr0001.png,789c765bed4dbd2439090b79e09d2bf39bc48da65138b6b6148314ec89bb08c7,train,002249\BEE24-16_000005_det16_tr0001.jpg,002249__BEE24-16_000005_det16_tr0001,refined_20260521,train
002261__BEE24-16_000102_det15_tr0001,002261__BEE24-16_000102_det15_tr0001.jpg,002261__BEE24-16_000102_det15_tr0001.jpg,2103,0.521577,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002261__BEE24-16_000102_det15_tr0001.jpg,b497ce87a12f0a7f0089eb58b39838a66ea14c3359001601109aca35ba561d9e,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002261__BEE24-16_000102_det15_tr0001.png,fe808407efa17c1ca7f5ba65a84ab6aee3f760c361eb6882a1c1958738314488,train,002261\BEE24-16_000102_det15_tr0001.jpg,002261__BEE24-16_000102_det15_tr0001,refined_20260521,train
002274__BEE24-16_000246_det12_tr0012,002274__BEE24-16_000246_det12_tr0012.jpg,002274__BEE24-16_000246_det12_tr0012.jpg,2006,0.428632,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002274__BEE24-16_000246_det12_tr0012.jpg,2c3ad8a46a16fbf67193d66b814181ec7f459618643e38e59e58689fac068c9c,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002274__BEE24-16_000246_det12_tr0012.png,05bad7a90f0f51b30de53a3ee365d539fb010e08906aac9af52cc79272c61297,train,002274\BEE24-16_000246_det12_tr0012.jpg,002274__BEE24-16_000246_det12_tr0012,refined_20260521,train
000002__000795__BEE24-33_000381_det06_tr0013,,000002__000795__BEE24-33_000381_det06_tr0013.jpg,656,0.182273,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000002__000795__BEE24-33_000381_det06_tr0013.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000002__000795__BEE24-33_000381_det06_tr0013.png,,,000795\BEE24-33_000381_det06_tr0013.jpg,,,
000003__000845__BEE24-33_000339_det26_tr0017,,000003__000845__BEE24-33_000339_det26_tr0017.jpg,958,0.347858,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000003__000845__BEE24-33_000339_det26_tr0017.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000003__000845__BEE24-33_000339_det26_tr0017.png,,,000845\BEE24-33_000339_det26_tr0017.jpg,,,
000004__000845__BEE24-33_000338_det26_tr0016,,000004__000845__BEE24-33_000338_det26_tr0016.jpg,669,0.242919,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000004__000845__BEE24-33_000338_det26_tr0016.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000004__000845__BEE24-33_000338_det26_tr0016.png,,,000845\BEE24-33_000338_det26_tr0016.jpg,,,
