sample_id,filename,split,relative_path,source_image_path,image_sha256,mask_sha256,source_dataset,foreground_pixels,foreground_ratio
002029__BEE24-35_001584_det11_tr0014,002029__BEE24-35_001584_det11_tr0014.jpg,train,002029\BEE24-35_001584_det11_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002029__BEE24-35_001584_det11_tr0014.jpg,cca7b8cc0e4e63c83375abf6579babb59c02ac918211bccc914a6b9c812d2195,6b078ce98e4d695e45658038e8bc4c632cc424962ddc36708f764bf228dc4ee4,refined_20260521,1859,0.223169
002033__BEE24-35_001645_det09_tr0014,002033__BEE24-35_001645_det09_tr0014.jpg,train,002033\BEE24-35_001645_det09_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002033__BEE24-35_001645_det09_tr0014.jpg,ce28fc36ba93559aa68f097426b0167be85044449e7aaecf52832f61eb3a1677,800cde745a0f60c669421d31666700db99a35ec7c6878c703eefac270ddfdc7c,refined_20260521,3021,0.373378
002036__BEE24-35_001815_det09_tr0001,002036__BEE24-35_001815_det09_tr0001.jpg,train,002036\BEE24-35_001815_det09_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002036__BEE24-35_001815_det09_tr0001.jpg,6eabaf69d6a9a1eb2e302668ecff019d7ba5556d859189fce07f988ff1f1360a,e78ee8c8fb5687556280a675b9c2358a1ae805ebe4d414f475262402c33ddd2a,refined_20260521,2130,0.273077
002036__BEE24-35_001817_det09_tr0003,002036__BEE24-35_001817_det09_tr0003.jpg,train,002036\BEE24-35_001817_det09_tr0003.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002036__BEE24-35_001817_det09_tr0003.jpg,8e66c4a11310ed60afa2a191e5b5fc0e1e1baf528521c3a5bd0bea38e96d0943,c4dca58e362e4b2d7e9e752325317fee22d2873f440ad969c1408fce4314cd08,refined_20260521,2227,0.285513
002044__BEE24-35_001972_det09_tr0013,002044__BEE24-35_001972_det09_tr0013.jpg,train,002044\BEE24-35_001972_det09_tr0013.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002044__BEE24-35_001972_det09_tr0013.jpg,794cadb730f82f113459ec7d4de5d8dac97aecdfc6ddf567f418ab0a949a5b1e,e225bc91257ecc0aa6eaf32ce582d28411208c0a536b93f5186312e5243fb3f9,refined_20260521,2873,0.385741
002044__BEE24-35_001975_det09_tr0014,002044__BEE24-35_001975_det09_tr0014.jpg,train,002044\BEE24-35_001975_det09_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002044__BEE24-35_001975_det09_tr0014.jpg,9fc4a8aafac7c448c0877e20e13dac49daa027285e73fd65543ba02b42f8a947,fccf5cc5ecf2f2f20d8a0cad52279cae7e0c8a709b6c4b7cf4b4bfc149979ddc,refined_20260521,2961,0.397556
002046__BEE24-35_002057_det06_tr0023,002046__BEE24-35_002057_det06_tr0023.jpg,train,002046\BEE24-35_002057_det06_tr0023.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002046__BEE24-35_002057_det06_tr0023.jpg,ecfc5b396f1f3d3ac4ac3ac7f2f7349971d07dd02d059a75870187120ae605e0,8af833f5d95d5444bea25bfe0caa75c70a964d29c8a6100d3c49708813832fa2,refined_20260521,1343,0.209975
002047__BEE24-35_002020_det08_tr0021,002047__BEE24-35_002020_det08_tr0021.jpg,train,002047\BEE24-35_002020_det08_tr0021.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002047__BEE24-35_002020_det08_tr0021.jpg,13fd3e7ef258b88715e5f7b888207cbc96935c8900dfd0161aea2f3f56e3ffde,df1dd2ef6f6927e790fe9c6987749f1a552985e80e1f91b4f89cc8d373bbdc46,refined_20260521,2486,0.369775
002059__BEE24-35_004810_det02_tr0022,002059__BEE24-35_004810_det02_tr0022.jpg,train,002059\BEE24-35_004810_det02_tr0022.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002059__BEE24-35_004810_det02_tr0022.jpg,14e385221c4eefe170d494942cc70504564185cbedfdcb7727322a43d67b471c,d7f32248a8a2bda87e3a0b8e6bdfd81a3e47d882dc4b77b1caf3b011c11dbc6e,refined_20260521,2200,0.459866
002064__BEE24-35_002360_det08_tr0010,002064__BEE24-35_002360_det08_tr0010.jpg,train,002064\BEE24-35_002360_det08_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002064__BEE24-35_002360_det08_tr0010.jpg,c0c6f76e9d84a03d0f9b7d4941fd00cd666b4903c63e0be55e1e3c6faacf1126,9d85aec57cf8cd7a4d081d9cd731170aae1cc3dfa3192c1f7214a16da97049ab,refined_20260521,2750,0.411184
002077__BEE24-35_002715_det06_tr0014,002077__BEE24-35_002715_det06_tr0014.jpg,train,002077\BEE24-35_002715_det06_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002077__BEE24-35_002715_det06_tr0014.jpg,41dd2f100ef4457c4df988cefaad60c288f2b8be920f9ba7bb63dbbcb4a942fc,757d509b03790a962ff58395ef61a3c4268af7c8abe9b5310d2d2351363068c6,refined_20260521,2914,0.373590
002077__BEE24-35_002726_det06_tr0019,002077__BEE24-35_002726_det06_tr0019.jpg,train,002077\BEE24-35_002726_det06_tr0019.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002077__BEE24-35_002726_det06_tr0019.jpg,5096f6f23933a1757f4db98df802a78407c981bf2c7ec4b21518c16608c8f591,22ed8164c85356b67c587e6fa3f0a40476e4462af01f85ae88dd8075a0d3c660,refined_20260521,1375,0.176282
002080__BEE24-35_002791_det05_tr0017,002080__BEE24-35_002791_det05_tr0017.jpg,train,002080\BEE24-35_002791_det05_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002080__BEE24-35_002791_det05_tr0017.jpg,76aaee00b4e556d82cbafeaca1113ada4c39135b87208e04a9f17b4a59832923,f5d42087253eef5a89b076eb257066748575229571e97d53f13b38fedac5a6c7,refined_20260521,2577,0.354227
002086__BEE24-35_002861_det09_tr0001,002086__BEE24-35_002861_det09_tr0001.jpg,train,002086\BEE24-35_002861_det09_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002086__BEE24-35_002861_det09_tr0001.jpg,38e4a55d0bb9c2096b70e55d927e5b2f0372fc5cba855988d5f96dd60406a22a,ce515c2d97ba096963da9047f1a6ff4dbfc7c0a3e702a9f2e6589f4c90547019,refined_20260521,2598,0.403541
002093__BEE24-35_003139_det07_tr0019,002093__BEE24-35_003139_det07_tr0019.jpg,train,002093\BEE24-35_003139_det07_tr0019.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002093__BEE24-35_003139_det07_tr0019.jpg,5d19ac13927796fbfe70fab48af744f079dcd70c3235eec37d161cc2ea007147,2e639638d41236d3324269ec64a717155f349a9e157ba4ddb8a694e86122362b,refined_20260521,2754,0.333818
002094__BEE24-35_003109_det08_tr0017,002094__BEE24-35_003109_det08_tr0017.jpg,train,002094\BEE24-35_003109_det08_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002094__BEE24-35_003109_det08_tr0017.jpg,804cef2385f23a6a4f71c7f9a8453ca668c4c9800ed470e8bbb5b3274f65fb05,615e6e4ff83f935698636e18f534b47d11cccf0bbaf0f8c818b656e4c0b34126,refined_20260521,2925,0.337838
002097__BEE24-35_003153_det08_tr0009,002097__BEE24-35_003153_det08_tr0009.jpg,train,002097\BEE24-35_003153_det08_tr0009.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002097__BEE24-35_003153_det08_tr0009.jpg,a5a1c1e4f8dfc96da6147929da1943e9abf82c9aaf616f3010facc63b00403d5,7533f1d2971553cc04c78b1b6f30593e83b7285474b40e7f24654550194480bb,refined_20260521,2786,0.429541
002101__BEE24-35_003203_det09_tr0011,002101__BEE24-35_003203_det09_tr0011.jpg,train,002101\BEE24-35_003203_det09_tr0011.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002101__BEE24-35_003203_det09_tr0011.jpg,5da49c1c7570b14a0cbc3ba40c7c47c2070ddb555d8af3fe7dc6e812cbb21e4f,05e530a5738f120546a1d1b5a45ddaf2ce4f1bd1b419d8802402de6f423da342,refined_20260521,2747,0.268839
002122__BEE24-35_003543_det09_tr0008,002122__BEE24-35_003543_det09_tr0008.jpg,train,002122\BEE24-35_003543_det09_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002122__BEE24-35_003543_det09_tr0008.jpg,e72ea3b64bb9c4ad010de65759a176a9dfdfd7f573e87c23ba94720c90c57a51,cc778674b807e60a8ed1561a3bbcbf5159d6bf311376f364423073dcb26e3325,refined_20260521,2315,0.285380
002122__BEE24-35_003551_det09_tr0015,002122__BEE24-35_003551_det09_tr0015.jpg,train,002122\BEE24-35_003551_det09_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002122__BEE24-35_003551_det09_tr0015.jpg,171abc563c76a29ca4c3f65c5d4a93f70e58b3dd60d3f9409795722c1b4c32b4,ab1709ecafc71d6cd9cca6d13655b08dff482047dc9ec516c938b78761cf4b78,refined_20260521,939,0.115754
002123__BEE24-35_003619_det09_tr0019,002123__BEE24-35_003619_det09_tr0019.jpg,train,002123\BEE24-35_003619_det09_tr0019.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002123__BEE24-35_003619_det09_tr0019.jpg,a79a2000a7347badb7b912bb75165834f986f8989382da0001188b22eb446f9d,5a0cb0f97bcdf890d8beb9baeb79b16a4700e718a57d45130e41c6cd18d16d2c,refined_20260521,755,0.109706
002125__BEE24-35_003659_det09_tr0010,002125__BEE24-35_003659_det09_tr0010.jpg,train,002125\BEE24-35_003659_det09_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002125__BEE24-35_003659_det09_tr0010.jpg,af7fdceb163f0e51432bf6b25f06d6475c70d9211d10c51efff75db1cea79d89,df625eb1f435e8867bde12e2237fd24ff0ddf6952ce35dd1740eb948d1b14010,refined_20260521,2816,0.378190
002127__BEE24-35_003694_det09_tr0013,002127__BEE24-35_003694_det09_tr0013.jpg,train,002127\BEE24-35_003694_det09_tr0013.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002127__BEE24-35_003694_det09_tr0013.jpg,37476ea4b3dd88d6cca51fa02eb58c7107ed20c37d40aef2c33f64887e4cf2fc,58c5d98176817c866cd7dd8b15138facc971e9b8a0160ec3c9ae193ddc41d70b,refined_20260521,2213,0.332782
002129__BEE24-35_003740_det09_tr0019,002129__BEE24-35_003740_det09_tr0019.jpg,train,002129\BEE24-35_003740_det09_tr0019.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002129__BEE24-35_003740_det09_tr0019.jpg,41add3792a9d01dd97286af99a41042df2f613cc1123a37cb9eec4cbc43e2671,e254d68f38c0a8a603d80fa73f09fff765a57855da6d40f5a4d8778361f02075,refined_20260521,2938,0.428030
002130__BEE24-35_003724_det10_tr0010,002130__BEE24-35_003724_det10_tr0010.jpg,train,002130\BEE24-35_003724_det10_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002130__BEE24-35_003724_det10_tr0010.jpg,d0c0b837d3e37808e8281a17f8e73086a31838760c92df7c5fb5cb496466470f,4dcaa33f7dc5189478c996025ca788e878c6829171deaf8bcb11dafd2d686acb,refined_20260521,3628,0.442008
002131__BEE24-35_003723_det11_tr0007,002131__BEE24-35_003723_det11_tr0007.jpg,train,002131\BEE24-35_003723_det11_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002131__BEE24-35_003723_det11_tr0007.jpg,db0b9a94598f8a7cdef2e44b1538c62f28489b46f8c5f08e9c95e6168ffd4a89,9cc6969fcf0d0fb088769314a3d29471269d66aa91f4095762cdca27ebf20ea8,refined_20260521,2414,0.381720
002137__BEE24-35_003897_det08_tr0018,002137__BEE24-35_003897_det08_tr0018.jpg,train,002137\BEE24-35_003897_det08_tr0018.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002137__BEE24-35_003897_det08_tr0018.jpg,e083deb1833b1a12ad03d8fc8b520de94aae5b15b1bc5930b28b43d8d950f580,7f484c348a5fcb3e9b563f82134d38de3d2923734dcd10992be12dc69b794dfa,refined_20260521,3059,0.383911
002142__BEE24-35_004072_det07_tr0014,002142__BEE24-35_004072_det07_tr0014.jpg,train,002142\BEE24-35_004072_det07_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002142__BEE24-35_004072_det07_tr0014.jpg,5ceb0cd4a11b18a7da0380a78a821f5d6ae50daeae77a7f9007d10c063488c42,9326b8324526c21898ec76978b707caf31be32d78170c1b1264f0dd4f7932419,refined_20260521,2271,0.322128
002142__BEE24-35_004077_det07_tr0015,002142__BEE24-35_004077_det07_tr0015.jpg,train,002142\BEE24-35_004077_det07_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002142__BEE24-35_004077_det07_tr0015.jpg,38a8d83d0eb7749257be3231b059b6815b6333798660f8793ff9d47b66710cb7,23511bf74dfa59b1fd042793018742925c1e7a0b4b988913cc83dccd090af3f3,refined_20260521,2370,0.302296
002145__BEE24-35_004049_det10_tr0003,002145__BEE24-35_004049_det10_tr0003.jpg,train,002145\BEE24-35_004049_det10_tr0003.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002145__BEE24-35_004049_det10_tr0003.jpg,8e5d4d3575c029877108ba3c15d7b5013f6a0871706bebd5537f3c98b02cc7bd,4fb44e39f86f2804449e15da9ae14f42328182f05b017a123f66575d23ba809f,refined_20260521,2311,0.327523
002150__BEE24-35_004084_det12_tr0004,002150__BEE24-35_004084_det12_tr0004.jpg,train,002150\BEE24-35_004084_det12_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002150__BEE24-35_004084_det12_tr0004.jpg,f6af394d7d35366190b522650670441d0d7ac7e580887c5ca203f55c76485010,f5ffaeff2ce41c5afb2a1c0372bc4653ae828a6c62962465ce3996c4058f35a5,refined_20260521,2159,0.324174
002150__BEE24-35_004091_det11_tr0009,002150__BEE24-35_004091_det11_tr0009.jpg,train,002150\BEE24-35_004091_det11_tr0009.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002150__BEE24-35_004091_det11_tr0009.jpg,2371cf7bfdc98af467af974688e423e7da2a5468a9387afa98007180d83e84a0,2d4f0bef2b407ac2e5d5fc2d95d386623d4ba523fb036fd305b2c5579f1cbcdc,refined_20260521,2480,0.372372
002160__BEE24-35_004225_det08_tr0014,002160__BEE24-35_004225_det08_tr0014.jpg,train,002160\BEE24-35_004225_det08_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002160__BEE24-35_004225_det08_tr0014.jpg,1ea46dc4fb9a07275ca5328277b8565cf03689bf4feb1abdbe29cbf9dac1f69b,1ce01868833e810f98ac0d18ec61524601bd8ab269980ada93761145167c5036,refined_20260521,2862,0.467647
002167__BEE24-35_004370_det09_tr0016,002167__BEE24-35_004370_det09_tr0016.jpg,train,002167\BEE24-35_004370_det09_tr0016.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002167__BEE24-35_004370_det09_tr0016.jpg,ebbff233006b7114c0325468ae691247704e9806b23cb87468f903ba3c9b6472,34e651dd997a8ed2d1a4f7d2afc812bdcd80cb47dac636bc302f1db668377ad0,refined_20260521,2216,0.356844
002172__BEE24-35_004441_det07_tr0010,002172__BEE24-35_004441_det07_tr0010.jpg,train,002172\BEE24-35_004441_det07_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002172__BEE24-35_004441_det07_tr0010.jpg,e3ea2e6e19cb2d8c4375630b4af8df4053be4b08e5562948a60ab3019a3c9acb,0316cd5b24c8b601ff638287c4b2bba6c569b806338a0c45c9bc7ddf52df9dc4,refined_20260521,3795,0.469040
002178__BEE24-35_004557_det10_tr0002,002178__BEE24-35_004557_det10_tr0002.jpg,train,002178\BEE24-35_004557_det10_tr0002.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002178__BEE24-35_004557_det10_tr0002.jpg,79d7a5f490b5ee3a3f6c8380bdc5b55723ab6098d4b3f70af9f472d701ecca9d,ccad4edeed6495be6fc740c7b311acc3dfd0f139aa842f1fd389ee6fb09ad6b3,refined_20260521,2190,0.347619
002183__BEE24-35_004686_det09_tr0005,002183__BEE24-35_004686_det09_tr0005.jpg,train,002183\BEE24-35_004686_det09_tr0005.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002183__BEE24-35_004686_det09_tr0005.jpg,c07e49e79acf6c6d674f79aeb36befe4ed7e77ad2bd76f680dcabf38ad005085,81fe9570bbfab5ba6d4fb6ec43e2431e6e3892914f00eb5fd292d07711fa88da,refined_20260521,2412,0.360646
002183__BEE24-35_004687_det09_tr0006,002183__BEE24-35_004687_det09_tr0006.jpg,train,002183\BEE24-35_004687_det09_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002183__BEE24-35_004687_det09_tr0006.jpg,98412d91837825e8cca63b8aa2e692921289e5c863b89c49ac3aa700c0139029,2a6995b0839f1ccf9b4fda26a2e2e87fab0a15cf90c073c43e149d15487d50cb,refined_20260521,2484,0.371411
002249__BEE24-16_000005_det16_tr0001,002249__BEE24-16_000005_det16_tr0001.jpg,train,002249\BEE24-16_000005_det16_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002249__BEE24-16_000005_det16_tr0001.jpg,6e11b491a308a640f7cae756a3144b0b48784c1bed437d4e025927234a2d2926,789c765bed4dbd2439090b79e09d2bf39bc48da65138b6b6148314ec89bb08c7,refined_20260521,2276,0.450782
002261__BEE24-16_000102_det15_tr0001,002261__BEE24-16_000102_det15_tr0001.jpg,train,002261\BEE24-16_000102_det15_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002261__BEE24-16_000102_det15_tr0001.jpg,b497ce87a12f0a7f0089eb58b39838a66ea14c3359001601109aca35ba561d9e,fe808407efa17c1ca7f5ba65a84ab6aee3f760c361eb6882a1c1958738314488,refined_20260521,2103,0.521577
002274__BEE24-16_000246_det12_tr0012,002274__BEE24-16_000246_det12_tr0012.jpg,train,002274\BEE24-16_000246_det12_tr0012.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002274__BEE24-16_000246_det12_tr0012.jpg,2c3ad8a46a16fbf67193d66b814181ec7f459618643e38e59e58689fac068c9c,05bad7a90f0f51b30de53a3ee365d539fb010e08906aac9af52cc79272c61297,refined_20260521,2006,0.428632
000001__001947__BEE24-33_004244_det19_tr0007,000001__001947__BEE24-33_004244_det19_tr0007.jpg,val,001947\BEE24-33_004244_det19_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000001__001947__BEE24-33_004244_det19_tr0007.jpg,899c1de7288920b86e26f1484faab9b9d3f4c73d70ec66128ffe3fac5e4aff37,3a5164cce535aa6d23882477703710c29fc85d760e4793224b864a04ca6ff700,,1217,0.412542
000002__BEE24-01_000064_det01_tr0034,000002__BEE24-01_000064_det01_tr0034.jpg,val,000002\BEE24-01_000064_det01_tr0034.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000002__BEE24-01_000064_det01_tr0034.jpg,a690f52d75c6d0a0aae0156c14516726ab969e0a999724042d58ba7ee1166486,7b12ae8e0b9fcab38c82d9ba67f877707abe47b052bd176ceb48d235fab7bb70,refined_20260521,2779,0.541715
000006__000766__BEE24-33_000352_det04_tr0015,000006__000766__BEE24-33_000352_det04_tr0015.jpg,val,000766\BEE24-33_000352_det04_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000006__000766__BEE24-33_000352_det04_tr0015.jpg,170ce48d3c74d511442c07361241ddbde97d70eb8126050aeb8046ba8c32b88f,0210b0be46d80deebd52f024b00920a637e529585e779d0b61f0ab45363229f8,,1197,0.343966
000011__000585__BEE24-33_000050_det39_tr0000,000011__000585__BEE24-33_000050_det39_tr0000.jpg,val,000585\BEE24-33_000050_det39_tr0000.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000011__000585__BEE24-33_000050_det39_tr0000.jpg,6f6f26982a42512d364e45658978a2174560f11e4af7d108e72e09a5f9374de9,23a0fb4340ccf5fbf22137f14fde511370ac9e5a65778a384d0bcea13e83404b,,897,0.314076
000016__000766__BEE24-33_000359_det04_tr0016,000016__000766__BEE24-33_000359_det04_tr0016.jpg,val,000766\BEE24-33_000359_det04_tr0016.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000016__000766__BEE24-33_000359_det04_tr0016.jpg,e0d823b66a8570e19a5463700692e7d71acbf97c199f2dfec812337db028e0e5,cb9bfdb7ebedde50c73dcf95901c7c761c22ee77b6d67e714753105a7062ab72,,992,0.285057
000022__000841__BEE24-33_000344_det23_tr0002,000022__000841__BEE24-33_000344_det23_tr0002.jpg,val,000841\BEE24-33_000344_det23_tr0002.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000022__000841__BEE24-33_000344_det23_tr0002.jpg,995e9c1adb83dbb523052f96d9903fa0b247c9bb069195a7422182d127e16ec6,540fc9e688030e8a8691509480a15d0526e3279bdb52474be7b1ea2e74b63ff5,,883,0.268063
000027__000531__BEE24-33_000083_det08_tr0007,000027__000531__BEE24-33_000083_det08_tr0007.jpg,val,000531\BEE24-33_000083_det08_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000027__000531__BEE24-33_000083_det08_tr0007.jpg,efd6d59385e92ae35b1944fb1f2cfefc9910a446d337ce1c1c4bfa5ed1df2a70,102bdcda12beaff93a293caca451c9ccd4d8aaf17a3005523af55aba6dbc49ef,,1210,0.337612
000032__000857__BEE24-33_000343_det33_tr0008,000032__000857__BEE24-33_000343_det33_tr0008.jpg,val,000857\BEE24-33_000343_det33_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000032__000857__BEE24-33_000343_det33_tr0008.jpg,4a64167a7c208ba17db0642ce8029fae460e9444a4da86f1cf983b1cd2b300b5,b88a8c71f80b1e8eeca81c810f07de9866bdd3fed08a20061c886ef2123fae44,,962,0.326102
000037__001898__BEE24-33_003062_det20_tr0007,000037__001898__BEE24-33_003062_det20_tr0007.jpg,val,001898\BEE24-33_003062_det20_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000037__001898__BEE24-33_003062_det20_tr0007.jpg,f710eddaaa77d7e974ec3fab8c057ee9f88ff625e455a67db83ddd7f0613e7a7,0391d0cc4ee632c1063b3e58bdeb798881172b03442ffa79e88ddfd0f30430b4,,1134,0.420000
000039__BEE24-06_000047_det04_tr0025,000039__BEE24-06_000047_det04_tr0025.jpg,val,000039\BEE24-06_000047_det04_tr0025.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000039__BEE24-06_000047_det04_tr0025.jpg,fd10eda087b2e94c4cd4c9a6d8b351a043a52fdc51fba0f5887f2b75438374d0,8bcb416507951f0990484259b3500805e3360bedc74d738380075271b0e6ba46,refined_20260521,2573,0.489722
000042__000621__BEE24-33_000477_det32_tr0003,000042__000621__BEE24-33_000477_det32_tr0003.jpg,val,000621\BEE24-33_000477_det32_tr0003.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000042__000621__BEE24-33_000477_det32_tr0003.jpg,b2b870640d02e9780e19a3438c617486c67bbec705c740205951a75083a5091d,20b7b6bfd81fb577e0de225a5d6593592f42ad78286d94d4a339db297599a706,,1040,0.352542
000047__000620__BEE24-33_000285_det01_tr0021,000047__000620__BEE24-33_000285_det01_tr0021.jpg,val,000620\BEE24-33_000285_det01_tr0021.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000047__000620__BEE24-33_000285_det01_tr0021.jpg,24313c7453c98be8b683686629ccf10c1ef31a378cfce68ade66cd61d2a5e745,060e5b47cf8a7291e0e87a39e422849e7134ffb82d7a03f90b879a6349716eee,,1082,0.342188
000053__000823__BEE24-33_000462_det02_tr0022,000053__000823__BEE24-33_000462_det02_tr0022.jpg,val,000823\BEE24-33_000462_det02_tr0022.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000053__000823__BEE24-33_000462_det02_tr0022.jpg,0f3f7e35307900110a914bead5bb9cf4eda78ec6dbdc0cc86fd4d4479ecdd3ac,085af54ea40eba3a510840e2736f40995290601fcbed30f7661cc24a52be8634,,1069,0.301977
